Name,Summary,Description,Price tax included,"Image URLs (x, y, z...)",ID,Category,URL rewritten,Quantity,Tax rule
Trener rozwoju emocjonalnego dzieci i młodzieży z elementami socjoterapii i psychoterapii kurs online,"Psychologia wychowania, rozwoju dziecka – w pigułce. Poznaj dzieci, ich emocję, zachowania. Poznaj metodykę pracy opiekuńczo-wychowawczej, trening umiejętności społecznych, elementy socjoterapii – do pracy z dziećmi!","<p>Cel szkolenia:  Pozwala na lepsze zrozumienie dzieci, ich emocji, zachowań. Uczestnik szkolenia pozna podstawy wiedzy o wychowaniu, nauczaniu i kształceniu, rozwoju dzieci.   Uczestnik szkolenia zdobędzie również wiedzę dotyczącą podstaw treningu umiejętności społecznych, w tym zagadnień związanych z kompetencjami społecznymi, komunikacją interpersonalną, wskazówkami jak pokonać nieśmiałość oraz tego, jak wyglądają przykładowe programy zajęć treningu umiejętności społecznych. Szkolenie wzbogacone zostało także o zagadnienia metodyki pracy opiekuńczo-wychowawczej z zagadnieniami pedagogiki opiekuńczo-wychowawczej, metody pracy, metody diagnozy, planowanie i konspekt zajęć opiekuńczo- wychowawczych. Tematyka szkolenia obejmuje również podstawy teoretyczne  socjoterapii i psychoterapii, które można zastosować w pracy z dzieckiem.</p>
<p>Dodatkowe informacje: Szkolenie ma charakter doskonalący.  Nie nadaje uprawnień terapeutycznych.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",349.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Trener-rozwoju-emocjonalnego-dzieci-i-młodzieży.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/trener-rozwoju-progrma.png",173,Bez kategorii,173-Trener-rozwoju-emocjonalnego-dzieci-i-młodzieży-z-elementami-socjoterapii-i-psychoterapii-kurs-online,999,1
Trener-szkoleniowiec w nauczaniu osób dorosłych kurs online,Szkolenie ma za zadanie poznanie podstaw metodyki uczenia się i nauczania osób dorosłych. ,"<p>Cel szkolenia:   jest zdobycie wiedzy dotyczącej nauczania osób dorosłych. Uczestnik zdobędzie wiedzę oraz umiejętności związane z planowaniem, realizacją oraz ewaluacją uczenia się osób dorosłych. Nabędzie umiejętności związane z zasadami przygotowania profesjonalnej prezentacji jak również zdobędzie podstawowy warsztat trenera-szkoleniowca.</p>
<p>Dodatkowe informacje: Szkolenie nie nadaje kwalifikacji pedagogicznych – przygotowania pedagogicznego niezbędnego do zatrudnienia w systemie oświaty.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",299.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Trener-szkoleniowiec-dorosłych.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Trener-program.jpg",174,Zawodowe,174-Trener-szkoleniowiec-w-nauczaniu-osób-dorosłych-kurs-online,999,1
Wirtualna asystentka z elementami marketingu w social media kurs online,"Przedstawienie podstawowej wiedzy z zakresu pracy wirtualnej asystentki, w tym zarządzania wirtualnym sekretariatem.","<p>Cel szkolenia:  Przedstawienie podstawowej wiedzy z zakresu pracy wirtualnej asystentki, w tym zarządzania wirtualnym sekretariatem, tj. zasad dotyczących pisania e-maili i rozmów telefonicznych, organizowania spotkań, tworzenia raportów, itp. W szkoleniu zawarto wiedzę z zakresu tworzenia i zarządzania treściami reklamowymi, a także moduł dotyczący efektywnego zarządzania czasem.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",349.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/10/Wirtualna-asystentka.png,https://www.kursyzdalne.com/wp-content/uploads/2020/10/Wirtualna-asystentka-program-724x1024-1.png",175,Bez kategorii,175-Wirtualna-asystentka-z-elementami-marketingu-w-social-media-kurs-online,999,1
5 skutecznych sposobów na zwiększenie motywacji,"5 skutecznych sposobów na zwiększenie motywacji to praktyczny poradnik, który pomoże Ci znacznie zwiększyć swoją efektywność.","<p>Jak zwiększyć motywację? Co zrobić, by nie odkładać wysłania e-maila w nieskończoność? Czy odkładanie zadań na potem nie jest po prostu lenistwem? Jak to możliwe, że winowajcą może być perfekcjonizm? Czym różni się prokrastynacja od lenistwa?</p>
<p>To jedne z wielu zagadnień omawianych w eBooku. Dowiesz się z niego także, czym jest język motywacji i jak on brzmi, oraz jakich słów nie używać, jeśli chcesz mieć motywację do działania.</p>
<p>eBook posiada interaktywne strony, na których możesz zapisywać swoje notatki i wykonywać zawarte w nim ćwiczenia.</p>
",19.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/12/Motywacja-1.jpg,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Motywacja-dla-Ciebie-1.jpg,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Motywacja-dla-nauczyciela-1.jpg",176,E-booki i plannery,176-5-skutecznych-sposobów-na-zwiększenie-motywacji,999,1
Cyberprzemoc poradnik,Cyberprzemoc – jak ją rozpoznać? Poznaj nasz praktyczny poradnik! Jest to ponad 30-stronnicowy e-book z poradami dla pedagogów i rodziców przedstawiający problem cyberprzemocy w wielu aspektach.,,39.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/12/cyberprzemoc-miniatura.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Poradnik-o-cybeprzemocy-2.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Poradnik-o-cybeprzemocy-3.png",177,E-booki i plannery,177-Cyberprzemoc-poradnik,999,1
Dwujęzyczność zamierzona dla rodziców,Myślisz o wprowadzeniu angielskiego jako drugiego języka w swoim domu? Ten poradnik jest dla Ciebie!,"<p>Masz wątpliwości, czy dwujęzyczność zamierzona jest dla Ciebie? Sięgnij po naszego e-booka!</p>
<p>Dowiesz się z niego:</p>
<p>Co więcej, poradnik ten zawiera także ponad 100 fiszek gotowych do wydrukowania, które znacznie ułatwią Ci wspólne mówienie po angielsku. Poznasz rymowanki i piosenki w języku angielskim, a także dowiesz się, które zwierze po angielsku robi cock-a-doodle-doo!</p>
",69.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/12/Dwujezycznosc-dzieci-online.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Dwujezycznosc-dzieci-online-2.png",178,E-booki i plannery,178-Dwujęzyczność-zamierzona-dla-rodziców,999,1
Dziennik wdzięczności online,"Czy w sytuacjach codziennych pojawiają się sytuacje, za które można być wdzięcznym? Oczywiście! Dziennik wdzięczności pomoże ci żyć, ciesząc się każdą chwilą, nie tylko pokazując mnóstwo powodów do radości w Twoim życiu. Posiada także interaktywny dzienniczek, w którym możesz prowadzić zapiski codziennie.","<p>Dziennik wdzięczności pomoże ci żyć, ciesząc się każdą chwilą.</p>
",25.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/12/Wdziecznosc-1.jpg,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Dziennik-wdziecznosci-dla-Ciebie-1.jpg,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Dziennik-wdziecznosci-online.png",179,E-booki i plannery,179-Dziennik-wdzięczności-online,999,1
E-inspirownik na cały rok,"Czujesz że potrzebujesz zmiany w swoim życiu, ale nie wiesz od czego zacząć? Mamy coś, co Ci pomoże!","<p>Sięgnij po nasz E-Inspirownik, który zainspiruje Cię do wielu zmian w Twoim życiu, pozwalając Ci jednocześnie na planowanie, robienie notatek i zapisywanie Twoich inspiracji, dzięki temu, że jest interaktywny! Możesz edytować go w każdej chwili na komputerze, tablecie czy telefonie.</p>
",29.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/12/Inspirownik-cele.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Cele-i-marzenia.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Cele-i-motywacja.png",180,E-booki i plannery,180-E-inspirownik-na-cały-rok,999,1
E-karierownik i planner dla mam,"E-karierownik mamy to bardzo proste, ale profesjonalne metody na powrót do pracy i połączenie jej z życiem rodzinnym! 65 stron pełnych porad i niezbędnych informacji o urlopach, zasiłkach czy innych możliwościach otrzymania wsparcia.","<p>Jak zaplanować swoją karierę i jak pogodzić ją z życiem rodzinnym. Co z opieką nad dzieckiem? Jak wyznaczyć swoje mocne i słabe strony oraz cele zawodowe? Odpowiedzi na te i wiele innych pytań znajdziesz w e-karierowniku mamy!</p>
<p>To interaktywny e-book, w którym możesz zapisać swoje cele i wykonać wszelkie ćwiczenia, które pomogą Ci w powrocie do pracy.</p>
",69.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/12/Planer-dla-mam-1.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Planer-dla-mam-2.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Planer-dla-mam-3.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Planer-dla-mam-4.png",181,E-booki i plannery,181-E-karierownik-i-planner-dla-mam,999,1
E-Planner dla pedagoga,"Interaktywny Planner Skutecznego Pedagoga zawiera wszystko, czego potrzebujesz! Możesz zapisywać w nim planowane kartkówki, oceny uczniów, kontakty do uczniów i rodziców i wiele, wiele więcej!","<p>Interaktywny Planner Skutecznego Pedagoga umożliwia Ci dostęp do wszelkich potrzebnych informacji, kiedy i gdzie tylko chcesz!</p>
<p>Możesz go łatwo uzupełnić i sprawdzić potrzebne informacje. Od teraz możesz mieć dziennik, wszystkie potrzebne kontakty, własne zapiski, cele, szkolenia, spotkania rodziców i rady pedagogicznej w jednym miejscu!</p>
",29.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/12/Pedagog-planner-1.jpg,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Planner-dla-nauczycieli.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Planner-terapia.png",182,E-booki i plannery,182-E-Planner-dla-pedagoga,999,1
E-pomocnik kreatywności dla rodziców,"E-pomocnik kreatywności dla rodziców to pełen pomysłów poradnik, który pomaga rodzicom w kreatywnym spędzaniu czasu ze swoimi pociechami!","<p>Na te i wiele innych pytań znajdziesz odpowiedzi w naszym poradniku.</p>
<p>Dodatkowo, e–pomocnik kreatywności zawiera gotowe arkusze do pobrania pomagające w rozwoju kreatywności, nauce pisania czy rozwoju motoryki małej, a także wiele pomysłów na wspólne zabawy.</p>
<p> </p>
",59.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/12/Kreatywnosc-dla-dzieci.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Kreatywnik-dla-rodzicow.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/1.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Zabawa-z-dzieckiem.png",183,E-booki i plannery,183-E-pomocnik-kreatywności-dla-rodziców,999,1
E-rozwojownik dla rodziców,"W interaktywnym e-rozwojowniku możesz zapisywać najważniejsze osiągnięcia swojego dziecka: pierwsze słowo, datę pierwszego kroczku czy spaceru, wizyty u lekarza i wiele innych! To doskonała pamiątka, a także dawka wiedzy dla każdej młodej mamy.","<p>E-rozwojownik łączy pamiętnik, w którym możesz zapisać szczególne dla Was momenty, z wieloma praktycznymi poradami dla młodych rodziców i nie tylko. Jak reagować, gdy inni ciągle krytykują nasze decyzje wychowawcze? Czy to prawda, że matka karmiąca może jeść wszystko? Czym jest 4 trymestr ciąży? Czy rzeczywiście można dziecko przyzwyczaić do ciągłego noszenia? Jak poradzić sobie z baby blues? Co z rozszerzaniem diety? Czym są okresy sensytywne? Na te i inne pytania znajdziesz odpowiedzi w naszym E-rozwojowniku!</p>
",49.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/12/Rozwoj1.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Rozwojownik2.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Rozwojownik3.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Rozwojownik4.png",184,E-booki i plannery,184-E-rozwojownik-dla-rodziców,999,1
E-zdrowopedia poradnik,"E-zdrowopedia to e-book pełen wiedzy o mikroskładnikach, makroskładnikach i zdrowym trybie życia.","<p>Z tego e-booka dowiesz się jak domowymi sposobami pomóc sobie we wszelkich dolegliwościach. Jak zapobiec salmonelli i jak układać produkty w lodówce.</p>
<p>Poznasz jakie dobrodziejstwa niosą za sobą wszelkie zioła i tzw. superfoods.</p>
<p>W interaktywnych polach możesz sporządzać swoje notatki i monitorować m.in. kalendarium badań okresowych. To blisko 100 stron pełnych wiedzy, które pomogą ci zdrowiej żyć!</p>
",79.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/12/Zdrowie-dzieci-i-rodzicow-1.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Zdrowie-dzieci-i-rodzicow-3.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Zdrowie-dzieci-i-rodzicow-4.png",185,E-booki i plannery,185-E-zdrowopedia-poradnik,999,1
Fit Motywator planner,Fit Motywator zawiera w sobie najważniejsze informacje dotyczące zdrowego stylu życia. Poznasz wskazówki jak w zdrowy sposób zrzucić zbędne kilogramy.,"<p>Czy wiesz, że…?</p>
<p>Zaskoczony? Sięgnij po Fit Motywatora by dowiedzieć się więcej!</p>
",69.00zł,https://www.kursyzdalne.com/wp-content/uploads/2020/12/miniatura-fit.png,186,E-booki i plannery,186-Fit-Motywator-planner,999,1
Integracja sensoryczna ebook,Ten ebook wyjaśni Ci czym jest Integracja Sensoryczna i dlaczego jest to bardzo ważny aspekt w życiu Twojego dziecka.,"<p>Wiedząc jak z pozoru banalne czynności takie jak bujanie czy huśtanie mogą mieć ogromny wpływ na rozwój dziecka, możesz bardziej świadomie bawić się ze swoją pociechą, jednocześnie dbając o jego prawidłowy rozwój.</p>
<p>W ebooku znajdziesz aż 100 pomysłów na zabawy wspomagające rozwój integracji sensorycznej – bez drogich zabawek i gadżetów.</p>
",49.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/12/Integracja-sensoryczna-online-1.jpg,https://www.kursyzdalne.com/wp-content/uploads/2020/12/ebook-dla-rodzicow.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Integracja-sensoryczna-dzieci-1.jpg",187,E-booki i plannery,187-Integracja-sensoryczna-ebook,999,1
Interaktywna E-motywatorka,"E-motywatorka to planner zaprojektowany z myślą o osobach, które lubią efektywnie planować swój czas, bądź dopiero zaczynają swoją przygodę z planowaniem.","<p>E-motywatorka jest wiosenna i przejrzysta. Zawiera wszystko to, czego potrzebujesz do planowania swojego życia – od zakupów potrzebnych do zrobienia obiadu, aż po swoje największe zawodowe cele.</p>
<p>W interaktywnym plannerze możesz wygodnie zapisać najważniejsze wydarzenia na nadchodzący tydzień, listę zakupów, przepis warty zapisania czy cele prywatne i zawodowe.</p>
<p>Użytkownicy plannera każdego dnia mają możliwość wygodnego monitorowania ilości wypitej wody, aktywności fizycznej, nastroju, podjadania czy czasu poświęconego na pasję.</p>
<p>Wszystko, co przyjdzie ci do głowy np. w trakcie pracy, możesz od razu zapisać w swoim plannerze za pomocą zaledwie paru kliknięć. Wedle uznania, możesz wydrukować cały planner bądź jego poszczególne elementy – świetnie radzą sobie razem i w odosobnieniu!</p>
",49.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/12/Motywacja-inspiracja.jpg,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Planner-motywacja-dla-Ciebie.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Planner-motywatorka.png",188,E-booki i plannery,188-Interaktywna-E-motywatorka,999,1
Jak radzić sobie ze złością u dzieci?,"Jak sobie radzić ze złością u dzieci? – to praktyczny poradnik przydatny zarówno dla rodzica, jak i pedagoga. To właśnie rolą rodziców i pedagogów jest nauczenie dziecka świadomego obchodzenia się z emocjami.","<p>Dlaczego niektórzy złoszczą się więcej niż inni? Co sprawia, że się złościmy? Co robić, gdy dziecko już wybuchło złością? Czy powinniśmy dziecko przytulić, a może zostawić w odosobnieniu?</p>
<p>Złość jest jedną z podstawowych emocji, obecną zarówno w życiu dorosłych, jak i dzieci. Mimo tego często przedstawiana jest jako coś negatywnego. Dlatego tak ważne jest uczenie naszych dzieci świadomego obchodzenia się ze złością, by w momencie jej wybuchu nie krzywdzili siebie lub innych. W poradniku znajdują się wskazówki dotyczące tego, jak rozmawiać z dzieckiem o złości oraz jak zareagować, gdy jej wybuch już nastąpił. W e-booku zawarto wskazówki dotyczące metod, które pomagają dziecku w znalezieniu sposobu na samoregulację.</p>
",29.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/12/Zlosc-u-dzieci.jpg,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Radzenie-sobie-ze-zloscia-1-1.jpg,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Radzenie-sobie-ze-zloscia-2-1.jpg",189,E-booki i plannery,189-Jak-radzić-sobie-ze-złością-u-dzieci?,999,1
